id,Date,MSFT,AMZN,TSLA,GOOGL,GOOG,UNH,JNJ,XOM,JPM,META,V,PG,NVDA,HD,CVX,LLY,MA,ABBV,PFE,MRK,PEP,BAC,KO,COST,AVGO,TMO,WMT,CSCO,MCD,ACN,ABT,DIS,DHR,WFC,BMY,LIN,NEE,TXN,ADBE,VZ,CMCSA,PM,COP,AMGN,RTX,HON,CRM
215,10/14/2019,135.2079468,86.82150269,17.13066673,60.88850021,60.85699844,210.4940186,120.1218338,57.35798264,106.2626266,183.2799988,173.5926666,110.8058319,46.43733597,217.2117767,99.85766602,102.2068634,271.9625854,64.19104767,30.54583549,73.20881653,125.5060196,27.06161308,48.16587067,282.7966309,252.9898376,282.3561707,113.5119781,41.93543625,193.1650696,177.1517944,76.10784149,128.9275513,137.2591095,45.22405243,47.02122879,182.9650726,53.55170822,118.8621063,277.7799988,51.79148102,42.33466339,65.92072296,49.63522339,184.4191437,78.93672943,152.6566467,149.3699951
216,10/15/2019,137.1651459,88.3690033,17.19266701,62.11199951,62.15050125,227.6702271,122.0699387,57.5569725,109.4655609,188.8899994,174.9531555,108.1752853,48.88703918,218.5474091,99.96938324,103.9118805,274.1077271,64.83505249,30.71413422,73.5113678,124.4833527,27.60953331,48.35564041,283.6235352,260.7683716,284.1144104,113.8548737,42.21773911,192.0897675,178.5843048,78.16739655,128.9871979,136.0624847,45.99507141,47.26745987,185.4834595,53.23353958,120.6392899,279.3900146,52.61701584,42.74649811,66.16570282,49.47603989,186.0279541,79.07029724,153.2748566,152.7400055
217,10/16/2019,136.0412292,88.87149811,17.31666756,62.15000153,62.18199921,226.1434784,124.2110367,56.57033157,109.2100677,189.5500031,174.0918579,108.4798813,48.34929657,218.8071136,98.93799591,102.2541962,273.8224182,65.05263519,30.57949829,73.0013504,124.5655212,28.01814461,48.33757401,283.9943542,259.1156311,278.6907654,113.7501068,42.60931778,193.0909119,178.9391479,77.9766922,130.080658,135.8646698,45.51777649,46.97562027,187.0704956,53.78800583,118.6330719,272.7000122,52.39107895,42.6809845,66.82466125,48.65634918,184.7099915,79.39551544,153.2655029,146.9700012
218,10/17/2019,135.3436127,89.37400055,17.46466637,62.63999939,62.6534996,232.5177307,125.129982,56.49570465,109.821434,190.3899994,174.1603699,108.3368225,48.3692131,219.6141052,99.14427185,102.7373047,272.0905762,65.39202881,30.68047523,72.43946075,125.058609,28.10172844,48.6086731,287.4350891,259.9689331,279.7138672,114.1501694,42.82788086,191.7467957,178.4308014,78.54878998,131.5816498,136.240509,45.536129,47.80551529,186.8709106,54.06406784,119.2101974,269.2399902,52.49536133,42.98986435,67.45827484,48.58507156,185.0281372,80.24343109,156.9090576,146.1699982
219,10/18/2019,133.134613,87.87550354,17.12999916,62.22050095,62.2745018,234.1112976,117.3466797,56.05628586,110.0130692,185.8500061,171.9777527,109.1170883,47.42318726,220.6900635,98.61995697,102.9078064,266.3045349,66.54078674,30.68047523,73.20018768,124.4102859,28.18531418,49.50330353,287.8723145,257.5437622,279.5450745,113.4833984,42.53646469,193.2763214,179.4282837,78.93973541,130.1104736,136.477829,45.86656952,48.36181641,186.0631256,54.38927078,118.5964355,265.519989,53.05150604,42.65290451,68.04963684,48.06830978,184.2646027,79.44779968,155.0826416,144.0899963
220,10/21/2019,134.1228027,89.28299713,16.89999962,62.2140007,62.30749893,232.7562714,117.6407318,56.99316406,112.7415085,189.7599945,172.6824036,110.6126022,48.79741669,219.5491486,100.2272568,102.2163315,269.9159241,67.27181244,30.68047523,73.06186676,124.2915955,28.80752373,49.00629044,286.1804504,260.0946655,281.6509094,114.0549088,43.15571213,194.5277405,179.6776428,77.85275269,129.4842224,136.6953888,46.31632996,48.51684952,185.2838898,54.46413422,119.9430771,266.8399963,52.79080582,43.13026428,69.10565186,49.85918045,184.4554901,80.34797668,158.239151,144.5500031
221,10/22/2019,132.1268768,88.28649902,17.03866768,62.06000137,62.13999939,238.0617981,118.7250824,57.28335953,113.8730164,182.3399963,167.2307892,113.4921799,48.69783401,220.0129395,101.2500687,104.0444946,257.0843201,67.76786804,30.65523338,70.27839661,124.7846756,28.97468376,48.66289139,285.1253662,258.1994324,279.1178894,113.902504,43.30141068,184.7202301,175.2466125,76.79437256,131.6114807,135.558136,46.46319962,49.6294632,181.9577637,55.26893234,117.7811127,261.0899963,52.80819321,42.84010315,68.57341766,50.37594223,186.1825104,82.12509918,158.239151,142.3300018
222,10/23/2019,132.9698792,88.10849762,16.97866631,62.88150024,62.95650101,236.4587097,119.3683014,57.83057785,114.1741562,186.1499939,167.6809845,114.2538834,48.56837845,217.666275,101.4047699,101.7332382,256.6808167,67.66342926,30.94133759,71.63555145,125.5060196,29.17899323,49.37679291,282.6065369,251.7862244,294.9516602,113.6834412,42.84608841,184.6646271,176.5414276,77.49042511,130.3490448,136.9129486,46.74773407,49.94864273,184.0769653,55.21278,108.9683685,261.3200073,52.90377808,42.79331207,69.08876038,50.11756134,184.8099823,81.25395203,159.0915222,145.1300049
223,10/24/2019,135.5858612,89.03900146,19.97866631,62.95550156,63.04949951,233.3192749,117.1629105,57.28335953,114.0920258,186.3800049,172.4181824,115.9166031,49.00901794,216.9427948,101.0609665,102.1500168,264.4545898,66.83668518,30.62157059,71.38486481,125.9077759,29.12327385,49.34968185,282.3499146,253.5736237,291.4849243,113.4453049,42.26327515,181.7075348,177.4333649,77.57623291,129.4842224,134.9252777,46.90377808,49.58385849,183.4022522,55.57540894,108.4736862,269.7000122,52.64308167,41.96964264,68.80995941,50.03737259,184.5736694,83.30404663,160.5995331,148.1199951
224,10/25/2019,136.3512421,88.0664978,21.87533379,63.21500015,63.25650024,233.7009888,117.9439926,57.41602325,115.0045547,187.8899994,174.0722961,114.4861069,50.92098999,217.3972778,101.9978333,104.385498,265.871521,66.60170746,30.94133759,71.10823059,124.7664185,29.45759392,48.57251358,281.8271179,260.3192444,294.7033691,113.3881378,42.70949936,180.4004822,175.5823517,77.85275269,130.1204071,134.3615875,47.335186,50.14016724,185.3123932,55.41866302,110.3974609,270.980011,52.46059799,42.72778702,69.25772095,50.20665359,184.5646057,83.02526855,160.7587891,150.4900055
225,10/28/2019,139.7036133,88.85399628,21.84733391,64.4489975,64.5,235.743042,118.7066879,56.91027451,115.4425583,189.3999939,176.0200195,114.6997528,51.48113251,219.6419373,101.8345261,107.0282974,271.5198669,68.16817474,31.37049103,71.05638885,124.7024918,29.56903458,48.4098587,284.1463928,261.8731079,297.901947,113.5596085,42.95536423,177.7771301,175.3904877,78.81577301,129.7526245,134.6978302,47.40861511,50.69646454,186.9944458,54.56473541,109.9302597,271.3500061,52.29549408,42.53123093,69.3506546,49.60969925,186.3461609,83.0717392,161.7422638,154.7899933
226,10/29/2019,138.3859406,88.13549805,21.08133316,63.03300095,63.13100052,240.7431946,118.6515579,56.7444458,115.3695526,189.3099976,173.8569336,114.8111954,50.51768875,217.1746826,101.533699,105.7779312,269.9060059,68.2900238,32.15306854,73.56323242,124.2550812,29.78263283,48.26527023,281.2187805,258.8282166,295.9649353,111.5878754,43.01911926,178.5558014,177.2415466,79.56903076,128.7088623,135.7460632,47.88591003,50.86061859,189.2182007,54.41733932,110.1959305,271.4500122,52.30418396,42.44698715,69.14789581,50.86597824,189.9638062,82.46775818,162.1918488,155.0899963
227,10/30/2019,140.1105804,88.99949646,21.00066757,63.03499985,63.0644989,243.1383362,122.0699387,56.14748383,114.7307739,188.25,175.4425507,116.0559387,50.53759766,219.1224976,100.0123749,106.772522,272.7203369,69.32563782,32.3802681,74.53140259,125.0038147,29.36472893,48.74422073,285.0018311,260.6964722,299.8488464,112.4927673,43.3105278,182.5139923,178.9487457,80.10298157,128.8281708,136.7151642,47.75740814,51.86378479,189.29422,55.08644867,108.7191544,278.4100037,52.85164261,41.82924271,68.60723114,49.03947449,191.6817169,83.53633881,163.5406342,158.2799988
228,10/31/2019,138.9091034,88.83300018,20.99466705,62.93999863,63.00550079,241.1344299,121.334816,56.02310944,113.9916382,191.6499939,175.0608215,115.656517,50.0446701,217.5827789,99.82327271,107.9376373,272.3858032,69.22991943,32.28771591,74.91174316,125.2503738,29.03969383,49.18702316,283.0204163,263.0407715,299.9680481,111.6926651,43.26498795,182.3378601,177.8362122,79.72158813,129.1462555,136.2899323,47.39025497,52.31976318,188.4959564,55.76023102,108.9037399,277.9299927,52.54750061,41.95091629,68.8015213,49.18203354,193.8359528,83.38534546,161.7890625,156.4900055
229,11/1/2019,139.2482605,89.5719986,20.88733292,63.61249924,63.68700027,240.6668701,120.562912,57.70619965,116.6196976,193.6199951,177.0868378,115.0620041,50.4355278,220.1427765,99.88343048,106.5736237,274.5899658,71.14451599,32.30453873,73.42492676,125.0312119,29.53188705,48.70807648,282.0488281,266.4000854,301.57724,112.0355759,42.82788086,179.7794037,180.5216827,78.81577301,131.9593964,135.053833,47.8950882,52.12825775,188.9236145,55.14493942,108.9498749,277.8200073,52.46059799,41.88539505,70.09410095,50.91944122,198.1080627,85.18569183,164.9643555,159.7400055
230,11/4/2019,140.0524445,90.23300171,21.16466713,64.48049927,64.5684967,239.7507935,119.6715546,59.42247391,117.5504684,194.7200012,175.1488953,110.6033173,52.40475082,217.8981476,104.4904099,107.1419601,271.9134216,72.22364807,32.00160217,72.52591705,123.4150238,30.08909607,48.0212822,282.7442322,273.954071,298.7660522,111.9879532,43.23766708,174.884903,180.1188507,78.39622498,132.1283875,133.7187958,48.39074326,51.65403366,190.7862244,53.71548462,111.6542664,277.5,52.02610016,41.08044434,70.49115753,51.67677689,194.8903809,85.66771698,168.5986176,157.6000061
231,11/5/2019,139.9652252,90.08550262,21.14800072,64.5719986,64.60150146,238.8442993,119.8461609,60.59980392,117.8059769,194.3200073,172.6236877,110.4454193,52.18317413,215.3752441,104.8084106,105.3801041,264.7006226,71.2228241,31.53878021,71.6787796,122.3649673,30.47913742,47.37063217,284.9923096,282.0738831,290.6803894,113.2166977,43.49265289,178.1478882,179.2364655,78.51065826,130.6671295,131.988266,48.92312241,51.42602921,190.3585663,53.1329422,110.6297302,289.2900085,51.70458984,41.44547653,71.13320923,52.13116837,195.4993591,85.86517334,169.2355042,158.1499939
232,11/6/2019,139.577652,89.78849792,21.77199936,64.55049896,64.58999634,239.0541992,120.3423767,59.27323532,117.9884796,191.5500031,173.015213,111.7644424,51.69026184,217.0541077,103.0550232,107.8144913,265.5468445,71.43169403,31.64818764,71.96403503,122.7575836,30.45127869,47.71403503,287.2689514,281.2834778,292.6074829,113.8263168,43.95708466,180.0018768,181.4903259,79.25437164,130.4882202,133.3628235,49.38205338,51.94586182,191.1283569,53.22184372,111.0912323,287.3999939,52.25204468,41.38932037,70.71079254,51.34711075,196.699173,86.13233948,169.3572998,158.9299927
233,11/7/2019,139.7714386,89.41000366,22.36933327,65.34700012,65.44300079,244.7223358,120.7742691,60.5334816,118.6272125,190.4199982,174.6399536,111.114212,51.86701202,216.061615,104.7654419,106.8199081,268.4299622,71.37078857,31.35931206,71.64419556,121.7349167,30.85989761,47.25315857,290.7363281,280.0079651,291.584259,114.5216599,44.09368515,178.982193,181.3560638,79.51182556,132.1681519,133.0067902,50.04000092,52.51128769,192.5348206,52.19245529,110.6851044,290.769989,52.59963226,41.83860016,69.48582458,53.04887772,198.1444397,86.37625122,168.2801666,159.5
234,11/8/2019,141.4185486,89.29399872,22.47599983,65.44999695,65.5684967,245.2089996,122.2169724,59.3839035,118.9740067,190.8399963,175.1684875,111.1885223,51.7276001,215.9688568,103.9403152,107.5397949,270.4964294,74.15563965,31.4782486,72.2579422,121.5614243,30.88776016,47.18086243,288.269165,281.5080261,292.6868591,113.7691574,44.46704483,179.4735107,181.9411316,79.84554291,137.138382,133.7286987,50.13265991,52.91255569,192.9149323,51.9561615,110.8604965,292.4599915,51.57423401,42.29723358,70.60097504,52.71031189,200.9804077,86.46335602,169.7319489,161.1100006
235,11/11/2019,141.563858,88.58249664,23.00600052,64.91400146,64.95950317,242.4608459,121.279686,59.02307129,118.5542297,189.6100006,175.7263641,110.844841,51.82717896,215.0042419,103.8371735,106.8483276,272.5727539,74.5472641,31.37630844,71.98996735,120.885704,30.81346893,46.8465004,286.5735779,280.9151917,291.5744019,113.3881378,43.80226898,178.5743256,182.2863922,79.86461639,135.9256439,133.0265808,50.0863266,53.0311203,192.2402039,51.98892212,108.9868088,290.269989,51.8001709,42.35338974,70.74459076,52.48756027,200.6077118,86.08007813,169.3760223,161.7799988
236,11/12/2019,142.4940033,88.90000153,23.32866669,64.86049652,64.94000244,243.5677643,120.7007523,58.20914459,117.8607178,194.4700012,175.9221191,110.789093,52.18317413,216.2285767,103.9661026,107.1987839,272.7105103,75.22608185,31.41028404,72.71608734,120.5113449,30.72987938,46.72902298,286.2496643,283.4122009,293.9980774,113.4643478,44.04814911,179.1675873,183.6003723,80.41764069,137.7546844,134.0352478,50.24386978,53.24998856,195.5378265,52.22286606,109.8544159,291.7200012,51.54816437,42.33466339,71.3528595,51.88170242,201.1622009,86.17878723,170.4812927,162.8600006
237,11/13/2019,142.726532,87.65550232,23.0739994,64.80899811,64.90000153,241.9646454,120.6272507,57.73086166,117.2402115,193.1900024,175.5991058,112.0709763,51.92427444,217.78685,105.1006622,106.8388443,273.6256104,75.41753387,31.0959301,73.32118988,121.7075119,30.45127869,47.36159897,288.5358887,281.7415771,298.0211487,115.2360382,44.13010025,180.7620392,186.5447845,80.30322266,147.8342896,135.5284882,49.38205719,53.61477661,197.4954834,53.32010651,109.3006134,293.5400085,51.62637329,42.30659103,71.58097076,51.28474808,199.6714935,86.13233948,170.4250946,162.6000061
238,11/14/2019,143.4532013,87.73000336,23.29000092,65.45749664,65.57299805,244.1212006,120.3423767,57.47911835,117.3497238,193.1499939,176.2266083,111.9316406,52.22799301,219.4100647,104.8256226,106.1195602,275.160675,76.26169586,31.05344772,73.08779907,121.7440414,30.36770058,47.56040955,290.1457825,277.5199585,298.8356628,114.9217224,40.89729691,179.8350372,188.2232513,80.20787811,146.2736359,134.6384735,49.56739807,53.35942459,198.2747192,53.77865219,108.5160751,294.5299988,51.56554794,42.54059219,70.66009521,51.00853729,199.9276733,86.44458008,169.107254,163.0500031
239,11/15/2019,145.3037567,86.97450256,23.47800064,66.67700195,66.74349976,257.0700378,123.9996948,58.0581131,118.1983337,195.1000061,176.24617,111.9687881,50.83385468,220.0964203,104.7127686,107.834404,276.2923279,77.13196564,31.67367172,73.39035034,122.1823273,30.5812912,47.5965538,289.2598572,281.0588684,304.7658997,113.2262115,41.06121826,179.8072205,188.7603455,81.72393799,143.8084106,141.4025726,49.85465622,53.43237686,199.2915802,54.14127731,108.9129639,297.5,51.71326828,41.70756149,71.6316452,51.89950943,202.0870819,87.17414856,171.0840302,163.2100067
240,11/18/2019,145.6622925,87.62650299,23.3326664,65.99199677,66.03500366,260.4385681,123.8985977,57.49589539,119.1929932,197.3999939,176.1383667,113.2228012,52.84788513,221.543396,102.8986969,108.6727676,276.3710022,77.21899414,31.6226902,72.72473907,122.4106064,30.60914803,47.92188263,290.0982056,279.4062195,298.9846497,114.5407028,41.11585617,180.0945892,189.9208221,80.34137726,146.7706604,138.6731873,50.04000092,52.57512665,198.7213898,54.31440735,108.8114471,297.1600037,51.65243912,41.75436401,71.6316452,50.51849747,201.9132538,87.02822876,169.2484436,162.7700043
241,11/19/2019,145.7106934,87.63950348,23.96800041,65.62950134,65.77300262,261.6790771,123.8894272,56.90851593,119.1564941,199.3200073,179.1874084,112.786232,51.77988815,209.4946289,101.075943,109.6540298,280.7498779,77.47136688,31.99652672,73.17424011,122.8762741,30.59057617,47.9670639,287.9071655,285.3612976,304.3785095,114.1977921,41.40726089,179.315918,190.2277679,80.3699646,147.4963226,142.0057983,50.06779099,51.50811768,197.1248779,54.43137741,108.7652969,300.6000061,51.70458984,41.94155502,70.50804138,50.93725586,205.4177094,86.59632111,169.5496368,163.9600067
242,11/20/2019,145.4579315,87.27649689,23.48133278,65.09300232,65.15249634,262.9481812,124.9186172,57.08473587,118.2895966,197.5099945,178.0991669,113.5943527,52.57403946,204.8939819,101.8484497,109.1872101,280.8187866,75.88746643,31.4782486,73.71018219,122.1184311,30.35840988,48.09357452,286.3163757,279.9451294,305.2824097,113.473877,41.05211258,179.9555511,189.6235657,79.98856354,146.0549469,141.3729095,49.61372757,51.44429016,195.9369812,55.03030014,107.2792816,300.1000061,51.68720245,41.38932037,70.52494049,52.8884964,206.3418732,85.59244537,166.8198547,164.1999969
243,11/21/2019,145.3217926,86.73549652,23.65533257,65.00700378,65.06749725,263.8928833,125.378067,58.46088028,118.5633316,197.9299927,176.3638458,111.7830276,52.3250885,202.7050171,103.089653,109.3205872,279.9036865,75.29568481,32.06449509,73.87444305,122.2736511,30.4977169,47.85861969,286.0306091,283.1607361,303.2758789,114.1692123,40.83355713,178.3055115,188.7315674,79.78834534,146.025116,141.5904388,49.632267,51.84554672,196.0130157,55.01158142,107.1593018,298.7999878,51.8001709,41.52036667,70.50804138,53.64583588,208.4554901,85.97181702,166.1703339,162.8800049
244,11/22/2019,145.428772,87.28600311,22.20266724,64.6835022,64.76699829,264.1696167,126.8759384,58.20914459,119.3480988,198.8200073,175.9520721,111.7365646,52.5018425,202.2319641,102.968132,110.7019882,278.0537109,74.88666534,32.5657692,73.86579132,122.4197388,30.81346893,47.92188263,285.1161499,282.8643188,305.7194519,113.6929626,40.842659,179.0378113,188.6164856,79.84554291,147.4068451,141.7288971,50.29945374,51.48076248,194.7300568,54.59982681,107.9992218,299.2999878,51.92182922,41.93219376,69.59564972,53.36963272,211.1272888,86.20527649,166.4151001,162.8099976
245,11/25/2019,147.0231476,88.69200134,22.42266655,65.28199768,65.33450317,269.7328186,126.9314499,57.82316208,119.9868927,199.7899933,177.4226532,111.940918,55.07104492,202.5751495,102.7511368,111.9118958,283.0131531,76.37483215,32.86313248,74.08188629,122.200592,31.08277702,48.09357452,284.8684998,287.0858765,308.5306702,113.2738495,41.38904953,177.8790741,190.2469177,80.56065369,148.7985077,143.3309326,50.23458862,51.22540665,195.7089081,54.4079895,109.8451843,305.2799988,51.60029984,40.57501602,69.58720398,54.39425659,214.6042633,86.10021973,166.1515198,161.7100067
246,11/26/2019,147.8008881,89.84700012,21.9279995,65.65000153,65.67749786,268.5209351,126.9222183,57.68049622,120.1511307,198.9700012,178.9716949,113.5664825,54.02295685,204.7641907,102.2390366,111.5498657,284.7549133,76.34002686,32.53178787,75.49957275,123.9080811,30.97133446,48.70807648,286.9546509,284.0769043,311.3616028,113.5310287,41.26156235,179.8442688,192.7022247,81.44741821,150.7368927,144.3593597,49.86392593,51.7361145,194.9486542,54.96010971,109.9559402,307.8999939,52.04348373,40.76221085,69.50271606,53.55673981,214.4670715,86.45040894,168.0435486,162.5399933
247,11/27/2019,148.0828094,90.92549896,22.08600044,65.60649872,65.64949799,267.8242798,127.4588623,57.64693451,120.5070114,202,180.7560272,113.1020355,54.37175369,206.8418579,102.4820633,111.8833084,287.0377808,76.87088776,32.82064819,75.73297119,124.0998459,31.03634453,48.75326538,286.497406,286.0259705,313.3185425,113.1214447,41.19781494,181.9671326,193.0187683,81.44741821,150.5778503,144.9625854,50.35506058,52.52952576,195.7658997,54.81899643,112.3557358,309.0599976,52.22597122,41.57651901,69.68012238,53.76166153,214.6042633,86.85897064,168.8907471,161.5099945
248,11/29/2019,147.1689911,90.04000092,21.99600029,65.20449829,65.2480011,267.0608826,127.2183151,57.16864014,120.2332687,201.6399994,180.8932648,113.3806915,53.99803543,204.5322418,101.6661606,111.7975616,287.5592957,76.34873199,32.72719574,75.36125183,124.0267868,30.94347382,48.61669922,285.5924377,284.0229187,311.8583069,113.4357758,41.26156235,181.435318,192.9324188,81.47601318,150.6772614,144.3593597,50.46625519,51.92762756,195.9654999,54.99539566,110.952774,309.5299988,52.34762573,41.32381439,70.06030273,53.40526581,214.7690125,86.57881165,168.0718231,162.8899994
249,12/2/2019,145.3899078,89.08000183,22.32466698,64.44300079,64.4960022,266.8605957,127.0979996,57.41199493,119.9686127,199.6999969,178.2266083,113.9937897,52.13199234,201.8516693,101.3797455,111.2164383,281.8913574,75.73952484,32.53178787,75.240242,124.0724487,31.04563332,48.93532944,283.2872009,279.0917969,310.9543762,113.6167603,40.70606232,182.0883789,191.4266357,80.57974243,149.7229614,144.0725708,49.6878624,52.35624695,191.4752045,54.39091492,109.6421356,302.75,52.10431671,40.83709335,69.78150177,53.78839111,213.6343842,84.62358856,164.0900269,161
250,12/3/2019,145.1565704,88.4980011,22.41333389,64.73699951,64.76399994,264.2268677,126.9129333,56.95885849,118.4264755,198.8200073,178.3344421,114.207428,51.73587036,198.493988,100.5898895,112.0452652,282.5014648,74.79964447,32.32787323,75.53413391,123.6889496,30.4977169,48.98086548,281.6488037,275.3193665,310.8053589,113.0357056,40.32358932,180.1665649,190.6210022,80.43672943,147.6951294,145.0615082,48.72413254,52.6663208,192.820816,54.62142181,108.6822205,303.9100037,52.26073074,40.85581589,70.09410095,52.46973801,212.9847717,83.88819885,162.4239044,161.5700073
251,12/4/2019,145.6815491,88.03450012,22.20199966,65.9469986,66.02700043,266.5361633,128.9671021,57.6049881,120.7625046,198.7100067,177.0599365,115.675087,52.17435074,199.8568573,101.5012589,113.0551147,282.2554321,75.88746643,32.40434265,76.6492691,125.3690643,30.78560638,49.42697525,282.4584656,278.1936035,313.5370483,113.0547638,39.96844101,181.2767029,191.417038,81.21856689,147.3969116,145.6745911,49.33573151,53.71508026,193.4984131,55.09888077,111.0173874,302.5100098,52.59963226,40.72476196,69.35910034,54.02004623,214.000412,84.34925842,163.0451965,156.4299927
252,12/5/2019,145.7593079,87.02400208,22.02466774,66.34799957,66.40650177,269.0934448,129.1336212,57.40361023,121.4195251,199.3600006,178.324646,115.7586899,52.00493622,198.8300018,100.9717789,114.1030731,285.2173462,75.46974945,32.31087875,76.71842194,125.3644257,30.89764786,49.33592606,279.2006531,279.5139771,313.8946533,113.533165,39.63149643,181.1834564,191.6760101,81.27577972,146.5619049,145.5559235,49.32645798,54.24402618,194.4528046,55.16944885,111.4419556,303.0299988,52.85164261,41.22084427,69.59564972,53.31616974,213.5703583,84.78118134,163.7982025,158.2200012
253,12/6/2019,147.5286713,87.58000183,22.39266777,66.96949768,67.03099823,268.3941956,129.892395,58.32662582,123.2263184,201.0500031,178.5991516,115.3592682,52.859478,200.0248718,102.4300003,113.9792175,285.758606,75.69602966,32.53178787,76.80487823,126.3023682,31.43922043,49.54532623,280.9628601,283.8792725,317.9871826,114.6047821,39.92290878,182.2469788,194.2655792,81.50461578,146.7806091,146.5744934,50.38285828,54.6726532,196.1515808,55.12945557,112.9464493,306.230011,53.17316437,41.40804291,70.33063507,55.21395493,213.8997498,85.79090118,165.163147,158.0099945
254,12/9/2019,147.1495361,87.47550201,22.63533211,67.14949799,67.1780014,265.8556824,130.0033875,58.45249557,122.6514206,201.3399963,179.3344421,115.9909058,52.859478,202.1251984,101.8137207,114.5508194,284.440033,75.22608185,32.55727386,76.69248199,126.118454,31.28982544,49.22668457,281.1628723,282.3792419,314.3218079,114.202919,39.97754288,181.6218872,193.7668304,79.96950531,145.3392487,145.8921509,49.96585464,55.88557816,195.9607239,55.10124207,112.6049423,307.0499878,53.01674271,41.08044434,70.61786652,55.08922195,213.0305176,85.34147644,164.250061,157.4799957
255,12/10/2019,146.9259186,86.96050262,23.25600052,67.14450073,67.23300171,267.7523499,129.5315399,57.94902039,122.7335587,200.8699951,178.6873779,115.4335556,53.31041718,201.5370789,102.3258286,114.9414291,283.9971313,75.33050537,32.6932106,77.02097321,125.3001251,31.30849838,48.95354843,281.7535706,282.9900513,314.9773865,113.9924316,40.15967178,181.8737946,193.6229706,80.62742615,145.2298889,147.1876068,49.75272369,56.62426758,194.643692,55.14357758,112.0234451,304.1700134,53.20792389,40.03214264,70.87976837,55.02684021,213.9638062,84.84538269,163.8264771,156.3999939
256,12/11/2019,147.4800873,87.43599701,23.51333237,67.21250153,67.25099945,268.6911011,130.4475403,57.86510468,122.4415512,202.2599945,178.4422913,115.7958374,54.14752197,197.8965607,100.8850021,115.0652771,285.414093,75.45235443,32.4723053,76.9172287,126.0632858,31.41121483,49.11743164,281.2962952,287.1756897,315.9607849,113.8584824,40.32358932,181.6592255,194.0257874,80.96113586,146.7110138,148.0083923,49.27085876,56.91609955,196.2565613,55.4563942,114.192482,303.7399902,53.0775795,39.37695313,71.67388153,54.95557785,214.119339,85.95429993,165.6808624,156.3899994
257,12/12/2019,148.9772339,88.01650238,23.97866631,67.42449951,67.5134964,271.670166,130.7806396,59.02307129,125.9456253,196.75,179.0599518,115.7122192,55.82421875,197.9338837,103.1243668,115.9417343,287.5396118,77.21899414,32.74418259,77.42726135,126.1368332,32.38230515,49.29040527,283.2396545,294.433197,317.2322388,114.5856323,41.58939743,183.1425934,195.5795135,81.97182465,146.8800049,149.6203156,50.37359619,58.31142044,200.3412476,55.01420975,116.3615112,305.9599915,53.15578461,40.25677872,71.00646973,55.76636505,215.9310455,87.20331573,166.9798584,158.5899963
258,12/13/2019,150.231369,88.04699707,23.89266777,67.34349823,67.39150238,273.4614868,130.8176575,58.09167862,124.8414841,194.1100006,181.5109253,116.5482407,55.80428696,199.8381805,102.3865967,115.7797852,291.3575134,76.44444275,32.5657692,77.62744904,126.8356628,32.15820694,49.54532623,278.0289612,283.313385,318.364624,115.0927353,41.25244522,183.8982391,198.2074432,82.33414459,146.3800049,146.87117,49.84539795,58.20198441,199.5109558,55.73158264,116.8876038,317.9400024,52.84295273,40.79029465,71.53027344,55.86436844,216.6173096,87.00488281,166.5939331,161.1300049
259,12/16/2019,151.2035217,88.46050262,25.43333244,68.03500366,68.0585022,279.7357178,131.197052,58.73779297,125.3251038,197.9199982,182.5893707,116.6318436,56.09327698,201.1916809,103.6017685,117.037323,292.2137146,77.82818604,33.25395203,77.71446991,126.0265121,32.40097427,49.54532623,279.5817261,290.2385864,319.5076599,115.3319397,41.87170029,184.6072693,196.6153564,82.38184357,148.4600067,149.758728,50.24386978,57.91014862,200.4367065,56.32429886,117.2844849,323.7999878,53.20792389,40.74349594,72.86507416,55.97129059,222.5281982,87.23251343,166.0479584,161.9600067
260,12/17/2019,150.3869171,89.53299713,25.26600075,67.74449921,67.7559967,278.241394,132.8348083,58.4692688,126.0916214,198.3899994,181.8834839,116.3996201,56.87557602,203.2360077,102.9421005,119.4000015,291.2690735,78.39385986,33.05004883,77.47948456,125.2081375,32.71845627,49.54532623,281.5344543,290.8403931,317.8478699,116.0399628,42.29059601,183.338501,195.08078,83.01113892,147.7299957,149.0962067,50.35506058,58.46645355,200.0931244,56.40662384,117.3029556,322.8500061,53.43386078,40.61246109,72.61162567,56.59497452,222.198822,86.74223328,166.330368,161.6300049
261,12/18/2019,150.0758057,89.20149994,26.20999908,67.59549713,67.6309967,280.5690918,132.4924622,58.62870407,125.9638596,202.5,181.2756348,115.1920624,57.17951584,203.4973907,102.8986969,123.3536453,290.0292053,77.74114227,33.04155731,78.00169373,125.0242538,32.78382874,49.08101273,278.0289612,294.1099243,317.6589966,114.6813202,42.47272491,182.5081787,197.3442688,82.88719177,146.2599945,148.3446045,49.73419571,57.59096527,198.8237915,56.51716614,116.6199417,324.3800049,52.88640213,40.42525864,73.39958954,56.30985641,221.3753204,86.21111298,164.3912506,161.4799957
